method,budget,repeat,rho_all,mse_new
stratified_proportional,25,186,0.9720279720279721,0.004582475328202805
stratified_proportional,25,187,0.965034965034965,0.0035968299381318835
stratified_proportional,25,188,0.9368478722730427,0.003134759016146061
stratified_proportional,25,189,0.9300699300699302,0.003163354760826912
stratified_proportional,25,190,0.9790209790209792,0.0015840072430964248
stratified_proportional,25,191,0.9930069930069931,0.010539014335295013
stratified_proportional,25,192,0.9860139860139862,0.004668489512599964
stratified_proportional,25,193,0.9860139860139862,0.0030489717821035184
stratified_proportional,25,194,0.9370629370629372,0.003585709370755997
stratified_proportional,25,195,0.9720279720279721,0.0009331136260751473
stratified_proportional,25,196,0.9492133645984593,0.007311099441677983
stratified_proportional,25,197,0.9702291586486097,0.004965794477138978
stratified_proportional,25,198,0.965034965034965,0.003185822845933306
stratified_proportional,25,199,0.9246949382066171,0.001832971782103518
stratified_proportional,30,0,0.9842396880153765,0.007352051372332043
stratified_proportional,30,1,0.9930069930069931,0.0003345572824975283
stratified_proportional,30,2,0.9440559440559443,0.0017566219003068287
stratified_proportional,30,3,0.9860139860139862,0.0033413342722532404
stratified_proportional,30,4,0.9982502173821435,0.0016503965259963532
stratified_proportional,30,5,0.9702291586486097,0.0008236037757993385
stratified_proportional,30,6,0.9667265263069179,0.015139127810472311
stratified_proportional,30,7,0.99124495269876,0.0034724611438056384
stratified_proportional,30,8,0.9632238939652261,0.006126046644199652
stratified_proportional,30,9,0.965034965034965,0.0011875123652398437
stratified_proportional,30,10,0.9790209790209792,0.0037599315929782167
stratified_proportional,30,11,0.9300699300699302,0.001448505273041258
stratified_proportional,30,12,0.9580419580419581,0.003823130962560564
stratified_proportional,30,13,0.9790209790209792,0.002472461143805647
stratified_proportional,30,14,0.9790209790209792,0.014855282262796978
stratified_proportional,30,15,0.9720279720279721,0.00017695286957396703
stratified_proportional,30,16,0.9860139860139862,0.005109182972016831
stratified_proportional,30,17,0.9859709816806179,0.0026409402612209286
stratified_proportional,30,18,0.9860139860139862,0.0024317992052713647
stratified_proportional,30,19,0.9595915449728726,0.0009047700484549727
stratified_proportional,30,20,0.9737317909903013,0.0015121774558623793
stratified_proportional,30,21,0.9790209790209792,0.003131720403064905
stratified_proportional,30,22,0.9510489510489512,0.005292792113072784
stratified_proportional,30,23,0.9720279720279721,0.0023723823415991805
stratified_proportional,30,24,0.965034965034965,0.001989876431433696
stratified_proportional,30,25,0.9842396880153765,0.009469624264373018
stratified_proportional,30,26,0.965034965034965,0.0022286471170128927
stratified_proportional,30,27,0.9860139860139862,0.004330774776587364
stratified_proportional,30,28,0.9790209790209792,0.001405479268313127
stratified_proportional,30,29,0.9788975131335582,0.002474510001173649
stratified_proportional,30,30,0.9860139860139862,0.012937709370756
stratified_proportional,30,31,0.9580419580419581,0.0011110742249719173
stratified_proportional,30,32,0.9684270140350553,0.006594919772647256
stratified_proportional,30,33,0.9860139860139862,0.00506016799959761
stratified_proportional,30,34,0.9510489510489512,0.003943855942860027
stratified_proportional,30,35,0.9720279720279721,0.0016125714668946873
stratified_proportional,30,36,0.9929823694376383,0.0009282531059805858
stratified_proportional,30,37,0.9720279720279721,0.00343999463474339
stratified_proportional,30,38,0.9930069930069931,0.0012228157537347204
stratified_proportional,30,39,0.9667265263069179,0.005281917408581055
stratified_proportional,30,40,0.9790209790209792,0.0019993326962091124
stratified_proportional,30,41,0.965034965034965,0.002310916620559001
stratified_proportional,30,42,0.965034965034965,0.004660483208423458
stratified_proportional,30,43,0.965034965034965,0.002499411498415576
stratified_proportional,30,44,0.9860139860139862,0.0016225005449088767
stratified_proportional,30,45,0.9720279720279721,0.004836054524420299
stratified_proportional,30,46,0.9702291586486097,0.005277189276193348
stratified_proportional,30,47,0.9580419580419581,0.0036757708364770375
stratified_proportional,30,48,0.9790209790209792,0.0024198212698891683
stratified_proportional,30,49,0.9790209790209792,0.001188773200543234
stratified_proportional,30,50,0.9930069930069931,0.0003715943195345605
stratified_proportional,30,51,0.9720279720279721,0.010743698338447098
stratified_proportional,30,52,0.9790209790209792,0.0010519725701255787
stratified_proportional,30,53,0.9772344233319931,0.00045906476870714446
stratified_proportional,30,54,0.965034965034965,0.001028804721425817
stratified_proportional,30,55,0.9440559440559443,0.002973327968076724
stratified_proportional,30,56,0.9580419580419581,0.0024978354542863363
stratified_proportional,30,57,0.9667265263069179,0.0053440135472729395
stratified_proportional,30,58,0.9720279720279721,0.0014281743037741212
stratified_proportional,30,59,0.9790209790209792,0.0018740371879348808
stratified_proportional,30,60,0.99124495269876,0.003899884311654342
stratified_proportional,30,61,0.99124495269876,0.0009734855724896416
stratified_proportional,30,62,0.9720279720279721,0.0015901916402595497
stratified_proportional,30,63,0.9281975705483089,0.0035000419160672674
stratified_proportional,30,64,0.9702291586486097,0.00433471488691045
stratified_proportional,30,65,0.965034965034965,0.0006852271012524496
stratified_proportional,30,66,0.9737317909903013,0.0005567795047197512
stratified_proportional,30,67,0.9720279720279721,0.0005050852572808257
stratified_proportional,30,68,0.9790209790209792,0.00222486461110273
stratified_proportional,30,69,0.9860139860139862,0.0005624532635849992
stratified_proportional,30,70,0.99124495269876,0.011527937897154726
stratified_proportional,30,71,0.9860139860139862,0.0006420434921113973
stratified_proportional,30,72,0.9720279720279721,0.0015249434133091913
stratified_proportional,30,73,0.9860139860139862,0.0023146991264691545
stratified_proportional,30,74,0.9667265263069179,0.0017468504267055694
stratified_proportional,30,75,0.9860139860139862,0.0004642657143336187
stratified_proportional,30,76,0.9930069930069931,0.0017763224519222723
stratified_proportional,30,77,0.9860139860139862,0.015334557282497519
stratified_proportional,30,78,0.9720279720279721,0.0032738795835219633
stratified_proportional,30,79,0.9440559440559443,0.009898465871938038
stratified_proportional,30,80,0.9860139860139862,0.00309436815720202
stratified_proportional,30,81,0.9440559440559443,0.0008062672903777467
stratified_proportional,30,82,1.0,0.002342437503143708
stratified_proportional,30,83,0.9790209790209792,0.0026732491658702593
stratified_proportional,30,84,0.9370629370629372,0.0013988598829703424
stratified_proportional,30,85,0.9859709816806179,0.0005673390003856264
stratified_proportional,30,86,0.9790209790209792,0.004799490300622035
stratified_proportional,30,87,0.9842396880153765,0.003162295659172069
stratified_proportional,30,88,0.9580419580419581,0.0020541790319065167
stratified_proportional,30,89,0.9667265263069179,0.011826283050819038
stratified_proportional,30,90,0.9649182205059428,0.0006625320657914602
stratified_proportional,30,91,0.9930069930069931,0.0060527605921902
stratified_proportional,30,92,0.9510489510489512,0.0029146991264691526
stratified_proportional,30,93,0.9790209790209792,0.0012658417584628535
stratified_proportional,30,94,0.9510489510489512,0.002187985178478624
stratified_proportional,30,95,0.9090909090909092,0.013442673909763088
stratified_proportional,30,96,0.9562186292818428,0.0008456683936086395
stratified_proportional,30,97,0.9580419580419581,0.0013003571248931152
stratified_proportional,30,98,0.9440559440559443,0.015338812601646474
stratified_proportional,30,99,0.9737317909903013,0.0018256526331673448
stratified_proportional,30,100,0.9790209790209792,0.0007013027513706537
stratified_proportional,30,101,0.9860139860139862,0.0003796321445936645
stratified_proportional,30,102,0.9860139860139862,0.001874982814412414
stratified_proportional,30,103,0.9510489510489512,0.0007887732005432321
stratified_proportional,30,104,0.9790209790209792,0.0012341632714652205
stratified_proportional,30,105,0.9930069930069931,0.002414620324262702
stratified_proportional,30,106,0.9930069930069931,0.0008839662659490661
stratified_proportional,30,107,0.99124495269876,0.002885069496839525
stratified_proportional,30,108,0.9580419580419581,0.004692161695421092
stratified_proportional,30,109,0.9930069930069931,0.00029688982780879514
stratified_proportional,30,110,0.9510489510489512,0.0046016967624029565
stratified_proportional,30,111,0.9720279720279721,0.0025381821839947642
stratified_proportional,30,112,0.9720279720279721,0.0016355817111815298
stratified_proportional,30,113,0.9930069930069931,0.0017225793471153349
stratified_proportional,30,114,0.9877423203570683,0.0024795533423872017
stratified_proportional,30,115,0.9667265263069179,0.01285197257012558
stratified_proportional,30,116,0.9860139860139862,0.0007377093707559974
stratified_proportional,30,117,0.9580419580419581,0.003987039552001075
stratified_proportional,30,118,1.0,0.0019124926646882283
stratified_proportional,30,119,0.9790209790209792,0.002744328756098785
stratified_proportional,30,120,0.965034965034965,0.002811625840417153
stratified_proportional,30,121,0.9720279720279721,0.007778528913703201
stratified_proportional,30,122,0.9300699300699302,0.006833217644987677
stratified_proportional,30,123,0.9317002028900006,0.0019860939255235293
stratified_proportional,30,124,0.965034965034965,0.0008976778498734128
stratified_proportional,30,125,0.9790209790209792,0.01287277635263149
stratified_proportional,30,126,0.9772344233319931,0.0009952349814730994
stratified_proportional,30,127,0.9790209790209792,0.0005990174873832595
stratified_proportional,30,128,0.9440559440559443,0.005144959173750484
stratified_proportional,30,129,0.9720279720279721,0.005675455627651187
stratified_proportional,30,130,0.9807370556736849,0.0037654477474305475
stratified_proportional,30,131,0.9720279720279721,0.002289324815988465
stratified_proportional,30,132,0.9860139860139862,0.0028793957379742822
stratified_proportional,30,133,0.9440559440559443,0.014413201884546381
stratified_proportional,30,134,0.9807370556736849,0.0008409402612209327
stratified_proportional,30,135,0.9860139860139862,0.0034363697332461473
stratified_proportional,30,136,0.9790209790209792,0.0012258102375802672
stratified_proportional,30,137,0.9790209790209792,0.0023511057458545036
stratified_proportional,30,138,0.9510489510489512,0.0036551246583840552
stratified_proportional,30,139,0.9860139860139862,0.00019507737706017485
stratified_proportional,30,140,1.0,0.005819663665476254
stratified_proportional,30,141,0.9720279720279721,0.004064265714333622
stratified_proportional,30,142,0.9772344233319931,0.0021879851784786177
stratified_proportional,30,143,0.9790209790209792,0.0023979142564927946
stratified_proportional,30,144,0.9790209790209792,0.0008210821051925682
stratified_proportional,30,145,0.965034965034965,0.00712841071039352
stratified_proportional,30,146,0.9720279720279721,0.00044393474506648
stratified_proportional,30,147,0.9807370556736849,0.00380469124624852
stratified_proportional,30,148,0.9790209790209792,0.0016499237127575778
stratified_proportional,30,149,0.965034965034965,0.0014801837600388992
stratified_proportional,30,150,0.9790209790209792,0.002970648693057023
stratified_proportional,30,151,0.965034965034965,0.0016585919554683761
stratified_proportional,30,152,0.9860139860139862,0.0014756132320641179
stratified_proportional,30,153,0.9860139860139862,0.0018412554700467764
stratified_proportional,30,154,0.9720279720279721,0.00017001827540532902
stratified_proportional,30,155,0.965034965034965,0.009413359488959308
stratified_proportional,30,156,0.9090909090909092,0.0029246282044833416
stratified_proportional,30,157,0.965034965034965,0.00479602300353773
stratified_proportional,30,158,0.9790209790209792,0.0011622956591720744
stratified_proportional,30,159,0.9930069930069931,0.0020068977080294485
stratified_proportional,30,160,0.9702291586486097,0.011626125446406121
stratified_proportional,30,161,0.9702291586486097,0.00028853679392384603
stratified_proportional,30,162,0.9510489510489512,0.0007364485354526103
